impact_method,impact_type,unit,process,value,scenario,container
TRACI 2.1,Human Health Particulate Air ,kg PM2.5 eq.,glo_truck_euro_5_20_26t_gross_weight_17_3t_payload_capacity_ts_u_so_2,4.08e-8,recycling_100,aluminium
TRACI 2.1,Human Health Particulate Air ,kg PM2.5 eq.,glo_truck_euro_5_28_32t_gross_weight_22t_payload_capacity_ts_u_so,1.67e-7,recycling_100,aluminium
TRACI 2.1,Human Health Particulate Air ,kg PM2.5 eq.,us_diesel_mix_at_refinery_ts,1.16e-7,recycling_100,aluminium
TRACI 2.1,Human Health Particulate Air ,kg PM2.5 eq.,us_electricity_grid_mix_ts,6.48e-7,recycling_100,aluminium
TRACI 2.1,Human toxicity,cancer (recommended),total_impact,2.1e-11,recycling_100,aluminium
TRACI 2.1,Human toxicity,cancer (recommended),eu_28_ferro_metals_on_landfill_ts,NA,recycling_100,aluminium
TRACI 2.1,Human toxicity,cancer (recommended),eu28_efta_primary_aluminium_ingot_consumption_mix_2015_european_aluminium,2.24e-10,recycling_100,aluminium
TRACI 2.1,Human toxicity,cancer (recommended),eu28_efta_primary_aluminium_ingot_consumption_mix_2015_european_aluminium_2,-2.18e-10,recycling_100,aluminium
TRACI 2.1,Human toxicity,cancer (recommended),eu28_efta_turkey_aluminium_remelting_wrought_alloys_ingot_from_scrap_2015_european_aluminium_p_agg,2.97e-12,recycling_100,aluminium
TRACI 2.1,Human toxicity,cancer (recommended),eu28_efta_turkey_aluminium_sheet_2015_european_aluminium_p_agg,6.75e-12,recycling_100,aluminium
TRACI 2.1,Human toxicity,cancer (recommended),glo_rail_transport_cargo_diesel_average_train_gross_tonne_weight_1_000t_726t_payload_capacity_ts_u_so,NA,recycling_100,aluminium
TRACI 2.1,Human toxicity,cancer (recommended),glo_truck_euro_5_20_26t_gross_weight_17_3t_payload_capacity_ts_u_so,5.62e-17,recycling_100,aluminium
TRACI 2.1,Human toxicity,cancer (recommended),glo_truck_euro_5_20_26t_gross_weight_17_3t_payload_capacity_ts_u_so_2,1.12e-16,recycling_100,aluminium
TRACI 2.1,Human toxicity,cancer (recommended),glo_truck_euro_5_28_32t_gross_weight_22t_payload_capacity_ts_u_so,4.95e-16,recycling_100,aluminium
TRACI 2.1,Human toxicity,cancer (recommended),us_diesel_mix_at_refinery_ts,3.42e-12,recycling_100,aluminium
TRACI 2.1,Human toxicity,cancer (recommended),us_electricity_grid_mix_ts,1.48e-12,recycling_100,aluminium
TRACI 2.1,Human toxicity,non-canc. (recommended),total_impact,1.22e-9,recycling_100,aluminium
TRACI 2.1,Human toxicity,non-canc. (recommended),eu_28_ferro_metals_on_landfill_ts,NA,recycling_100,aluminium
TRACI 2.1,Human toxicity,non-canc. (recommended),eu28_efta_primary_aluminium_ingot_consumption_mix_2015_european_aluminium,2.12e-8,recycling_100,aluminium
TRACI 2.1,Human toxicity,non-canc. (recommended),eu28_efta_primary_aluminium_ingot_consumption_mix_2015_european_aluminium_2,-2.06e-8,recycling_100,aluminium
TRACI 2.1,Human toxicity,non-canc. (recommended),eu28_efta_turkey_aluminium_remelting_wrought_alloys_ingot_from_scrap_2015_european_aluminium_p_agg,5.98e-11,recycling_100,aluminium
TRACI 2.1,Human toxicity,non-canc. (recommended),eu28_efta_turkey_aluminium_sheet_2015_european_aluminium_p_agg,1.62e-10,recycling_100,aluminium
TRACI 2.1,Human toxicity,non-canc. (recommended),glo_rail_transport_cargo_diesel_average_train_gross_tonne_weight_1_000t_726t_payload_capacity_ts_u_so,NA,recycling_100,aluminium
TRACI 2.1,Human toxicity,non-canc. (recommended),glo_truck_euro_5_20_26t_gross_weight_17_3t_payload_capacity_ts_u_so,1.42e-17,recycling_100,aluminium
TRACI 2.1,Human toxicity,non-canc. (recommended),glo_truck_euro_5_20_26t_gross_weight_17_3t_payload_capacity_ts_u_so_2,2.85e-17,recycling_100,aluminium
TRACI 2.1,Human toxicity,non-canc. (recommended),glo_truck_euro_5_28_32t_gross_weight_22t_payload_capacity_ts_u_so,1.25e-16,recycling_100,aluminium
TRACI 2.1,Human toxicity,non-canc. (recommended),us_diesel_mix_at_refinery_ts,2.71e-10,recycling_100,aluminium
TRACI 2.1,Human toxicity,non-canc. (recommended),us_electricity_grid_mix_ts,1.26e-10,recycling_100,aluminium
TRACI 2.1,Ozone Depletion Air ,kg CFC 11 eq.,total_impact,9.66e-13,recycling_100,aluminium
TRACI 2.1,Ozone Depletion Air ,kg CFC 11 eq.,eu_28_ferro_metals_on_landfill_ts,NA,recycling_100,aluminium
TRACI 2.1,Ozone Depletion Air ,kg CFC 11 eq.,eu28_efta_primary_aluminium_ingot_consumption_mix_2015_european_aluminium,7.73e-12,recycling_100,aluminium
TRACI 2.1,Ozone Depletion Air ,kg CFC 11 eq.,eu28_efta_primary_aluminium_ingot_consumption_mix_2015_european_aluminium_2,-7.51e-12,recycling_100,aluminium
TRACI 2.1,Ozone Depletion Air ,kg CFC 11 eq.,eu28_efta_turkey_aluminium_remelting_wrought_alloys_ingot_from_scrap_2015_european_aluminium_p_agg,2.23e-13,recycling_100,aluminium
TRACI 2.1,Ozone Depletion Air ,kg CFC 11 eq.,eu28_efta_turkey_aluminium_sheet_2015_european_aluminium_p_agg,5.25e-13,recycling_100,aluminium
TRACI 2.1,Ozone Depletion Air ,kg CFC 11 eq.,glo_rail_transport_cargo_diesel_average_train_gross_tonne_weight_1_000t_726t_payload_capacity_ts_u_so,NA,recycling_100,aluminium
TRACI 2.1,Ozone Depletion Air ,kg CFC 11 eq.,glo_truck_euro_5_20_26t_gross_weight_17_3t_payload_capacity_ts_u_so,NA,recycling_100,aluminium
TRACI 2.1,Ozone Depletion Air ,kg CFC 11 eq.,glo_truck_euro_5_20_26t_gross_weight_17_3t_payload_capacity_ts_u_so_2,NA,recycling_100,aluminium
TRACI 2.1,Ozone Depletion Air ,kg CFC 11 eq.,glo_truck_euro_5_28_32t_gross_weight_22t_payload_capacity_ts_u_so,NA,recycling_100,aluminium
TRACI 2.1,Ozone Depletion Air ,kg CFC 11 eq.,us_diesel_mix_at_refinery_ts,5.98e-19,recycling_100,aluminium
TRACI 2.1,Ozone Depletion Air ,kg CFC 11 eq.,us_electricity_grid_mix_ts,3.11e-17,recycling_100,aluminium
TRACI 2.1,Resources,Fossil fuels,total_impact,0.111,recycling_100,aluminium
TRACI 2.1,Resources,Fossil fuels,eu_28_ferro_metals_on_landfill_ts,NA,recycling_100,aluminium
TRACI 2.1,Resources,Fossil fuels,eu28_efta_primary_aluminium_ingot_consumption_mix_2015_european_aluminium,0.534,recycling_100,aluminium
TRACI 2.1,Resources,Fossil fuels,eu28_efta_primary_aluminium_ingot_consumption_mix_2015_european_aluminium_2,-0.518,recycling_100,aluminium
TRACI 2.1,Resources,Fossil fuels,eu28_efta_turkey_aluminium_remelting_wrought_alloys_ingot_from_scrap_2015_european_aluminium_p_agg,0.0386,recycling_100,aluminium
TRACI 2.1,Resources,Fossil fuels,eu28_efta_turkey_aluminium_sheet_2015_european_aluminium_p_agg,0.04,recycling_100,aluminium
TRACI 2.1,Resources,Fossil fuels,glo_rail_transport_cargo_diesel_average_train_gross_tonne_weight_1_000t_726t_payload_capacity_ts_u_so,NA,recycling_100,aluminium
TRACI 2.1,Resources,Fossil fuels,glo_truck_euro_5_20_26t_gross_weight_17_3t_payload_capacity_ts_u_so,NA,recycling_100,aluminium
TRACI 2.1,Resources,Fossil fuels,glo_truck_euro_5_20_26t_gross_weight_17_3t_payload_capacity_ts_u_so_2,NA,recycling_100,aluminium
TRACI 2.1,Resources,Fossil fuels,glo_truck_euro_5_28_32t_gross_weight_22t_payload_capacity_ts_u_so,NA,recycling_100,aluminium
TRACI 2.1,Resources,Fossil fuels,us_diesel_mix_at_refinery_ts,0.0106,recycling_100,aluminium
TRACI 2.1,Resources,Fossil fuels,us_electricity_grid_mix_ts,0.0067,recycling_100,aluminium
TRACI 2.1,Smog Air ,kg O3 eq.,total_impact,0.00348,recycling_100,aluminium
TRACI 2.1,Smog Air ,kg O3 eq.,eu_28_ferro_metals_on_landfill_ts,NA,recycling_100,aluminium
TRACI 2.1,Smog Air ,kg O3 eq.,eu28_efta_primary_aluminium_ingot_consumption_mix_2015_european_aluminium,0.0284,recycling_100,aluminium
TRACI 2.1,Smog Air ,kg O3 eq.,eu28_efta_primary_aluminium_ingot_consumption_mix_2015_european_aluminium_2,-0.0276,recycling_100,aluminium
TRACI 2.1,Smog Air ,kg O3 eq.,eu28_efta_turkey_aluminium_remelting_wrought_alloys_ingot_from_scrap_2015_european_aluminium_p_agg,9.74e-4,recycling_100,aluminium
TRACI 2.1,Smog Air ,kg O3 eq.,eu28_efta_turkey_aluminium_sheet_2015_european_aluminium_p_agg,0.00116,recycling_100,aluminium
TRACI 2.1,Smog Air ,kg O3 eq.,glo_rail_transport_cargo_diesel_average_train_gross_tonne_weight_1_000t_726t_payload_capacity_ts_u_so,4.97e-5,recycling_100,aluminium
TRACI 2.1,Smog Air ,kg O3 eq.,glo_truck_euro_5_20_26t_gross_weight_17_3t_payload_capacity_ts_u_so,2.6e-5,recycling_100,aluminium
TRACI 2.1,Smog Air ,kg O3 eq.,glo_truck_euro_5_20_26t_gross_weight_17_3t_payload_capacity_ts_u_so_2,5.21e-5,recycling_100,aluminium
TRACI 2.1,Smog Air ,kg O3 eq.,glo_truck_euro_5_28_32t_gross_weight_22t_payload_capacity_ts_u_so,2.3e-4,recycling_100,aluminium
TRACI 2.1,Smog Air ,kg O3 eq.,us_diesel_mix_at_refinery_ts,4.7e-5,recycling_100,aluminium
TRACI 2.1,Smog Air ,kg O3 eq.,us_electricity_grid_mix_ts,1.4e-4,recycling_100,aluminium
TRACI 2.1,Acidification ,kg SO2 eq.,total_impact,0.00327,base_scenario,glass
TRACI 2.1,Acidification ,kg SO2 eq.,eu_28_container_glass_ts_p_agg,0.00296,base_scenario,glass
TRACI 2.1,Acidification ,kg SO2 eq.,eu_28_inert_matter_glass_on_landfill_ts,5.38e-5,base_scenario,glass
TRACI 2.1,Acidification ,kg SO2 eq.,glo_rail_transport_cargo_diesel_average_train_gross_tonne_weight_1_000t_726t_payload_capacity_ts_u_so,2.1e-5,base_scenario,glass
TRACI 2.1,Acidification ,kg SO2 eq.,glo_steel_tinplated_worldsteel,3.66e-5,base_scenario,glass
TRACI 2.1,Acidification ,kg SO2 eq.,glo_truck_euro_5_20_26t_gross_weight_17_3t_payload_capacity_ts_u_so,1.7e-5,base_scenario,glass
TRACI 2.1,Acidification ,kg SO2 eq.,glo_truck_euro_5_28_32t_gross_weight_22t_payload_capacity_ts_u_so,1.31e-6,base_scenario,glass
TRACI 2.1,Acidification ,kg SO2 eq.,glo_truck_euro_5_28_32t_gross_weight_22t_payload_capacity_ts_u_so_2,1.49e-4,base_scenario,glass
TRACI 2.1,Acidification ,kg SO2 eq.,us_diesel_mix_at_refinery_ts,3.14e-5,base_scenario,glass
TRACI 2.1,Acidification ,kg SO2 eq.,us_electricity_grid_mix_ts,2.4e-7,base_scenario,glass
TRACI 2.1,Acidification ,kg SO2 eq.,us_lubricants_at_refinery_ts,1.28e-9,base_scenario,glass
TRACI 2.1,Ecotoxicity (recommended) ,CTUe,total_impact,0.0187,base_scenario,glass
TRACI 2.1,Ecotoxicity (recommended) ,CTUe,eu_28_container_glass_ts_p_agg,0.00736,base_scenario,glass
TRACI 2.1,Ecotoxicity (recommended) ,CTUe,eu_28_inert_matter_glass_on_landfill_ts,6.13e-4,base_scenario,glass
TRACI 2.1,Ecotoxicity (recommended) ,CTUe,glo_rail_transport_cargo_diesel_average_train_gross_tonne_weight_1_000t_726t_payload_capacity_ts_u_so,NA,base_scenario,glass
TRACI 2.1,Ecotoxicity (recommended) ,CTUe,glo_steel_tinplated_worldsteel,0.00125,base_scenario,glass
TRACI 2.1,Ecotoxicity (recommended) ,CTUe,glo_truck_euro_5_20_26t_gross_weight_17_3t_payload_capacity_ts_u_so,1.83e-10,base_scenario,glass
TRACI 2.1,Ecotoxicity (recommended) ,CTUe,glo_truck_euro_5_28_32t_gross_weight_22t_payload_capacity_ts_u_so,1.4e-11,base_scenario,glass
TRACI 2.1,Ecotoxicity (recommended) ,CTUe,glo_truck_euro_5_28_32t_gross_weight_22t_payload_capacity_ts_u_so_2,1.6e-9,base_scenario,glass
TRACI 2.1,Ecotoxicity (recommended) ,CTUe,us_diesel_mix_at_refinery_ts,0.00952,base_scenario,glass
TRACI 2.1,Ecotoxicity (recommended) ,CTUe,us_electricity_grid_mix_ts,3.53e-6,base_scenario,glass
TRACI 2.1,Ecotoxicity (recommended) ,CTUe,us_lubricants_at_refinery_ts,3.23e-7,base_scenario,glass
TRACI 2.1,Eutrophication ,kg N eq.,total_impact,1.76e-4,base_scenario,glass
TRACI 2.1,Eutrophication ,kg N eq.,eu_28_container_glass_ts_p_agg,1.46e-4,base_scenario,glass
TRACI 2.1,Eutrophication ,kg N eq.,eu_28_inert_matter_glass_on_landfill_ts,2.32e-6,base_scenario,glass
TRACI 2.1,Eutrophication ,kg N eq.,glo_rail_transport_cargo_diesel_average_train_gross_tonne_weight_1_000t_726t_payload_capacity_ts_u_so,1.33e-6,base_scenario,glass
TRACI 2.1,Eutrophication ,kg N eq.,glo_steel_tinplated_worldsteel,2.4e-6,base_scenario,glass
TRACI 2.1,Eutrophication ,kg N eq.,glo_truck_euro_5_20_26t_gross_weight_17_3t_payload_capacity_ts_u_so,1.09e-6,base_scenario,glass
TRACI 2.1,Eutrophication ,kg N eq.,glo_truck_euro_5_28_32t_gross_weight_22t_payload_capacity_ts_u_so,8.36e-8,base_scenario,glass
TRACI 2.1,Eutrophication ,kg N eq.,glo_truck_euro_5_28_32t_gross_weight_22t_payload_capacity_ts_u_so_2,9.53e-6,base_scenario,glass
TRACI 2.1,Eutrophication ,kg N eq.,us_diesel_mix_at_refinery_ts,1.3e-5,base_scenario,glass
TRACI 2.1,Eutrophication ,kg N eq.,us_electricity_grid_mix_ts,1.82e-8,base_scenario,glass
TRACI 2.1,Eutrophication ,kg N eq.,us_lubricants_at_refinery_ts,1.08e-10,base_scenario,glass
TRACI 2.1,Global Warming Air,excl. biogenic carbon,total_impact,0.593,base_scenario,glass
TRACI 2.1,Global Warming Air,excl. biogenic carbon,eu_28_container_glass_ts_p_agg,0.499,base_scenario,glass
TRACI 2.1,Global Warming Air,excl. biogenic carbon,eu_28_inert_matter_glass_on_landfill_ts,0.00856,base_scenario,glass
TRACI 2.1,Global Warming Air,excl. biogenic carbon,glo_rail_transport_cargo_diesel_average_train_gross_tonne_weight_1_000t_726t_payload_capacity_ts_u_so,0.00201,base_scenario,glass
TRACI 2.1,Global Warming Air,excl. biogenic carbon,glo_steel_tinplated_worldsteel,0.0149,base_scenario,glass
TRACI 2.1,Global Warming Air,excl. biogenic carbon,glo_truck_euro_5_20_26t_gross_weight_17_3t_payload_capacity_ts_u_so,0.00605,base_scenario,glass
TRACI 2.1,Global Warming Air,excl. biogenic carbon,glo_truck_euro_5_28_32t_gross_weight_22t_payload_capacity_ts_u_so,4.49e-4,base_scenario,glass
TRACI 2.1,Global Warming Air,excl. biogenic carbon,glo_truck_euro_5_28_32t_gross_weight_22t_payload_capacity_ts_u_so_2,0.0512,base_scenario,glass
TRACI 2.1,Global Warming Air,excl. biogenic carbon,us_diesel_mix_at_refinery_ts,0.0105,base_scenario,glass
TRACI 2.1,Global Warming Air,excl. biogenic carbon,us_electricity_grid_mix_ts,1.58e-4,base_scenario,glass
TRACI 2.1,Global Warming Air,excl. biogenic carbon,us_lubricants_at_refinery_ts,7.36e-7,base_scenario,glass
TRACI 2.1,Global Warming Air,incl. biogenic carbon,total_impact,0.592,base_scenario,glass
TRACI 2.1,Global Warming Air,incl. biogenic carbon,eu_28_container_glass_ts_p_agg,0.498,base_scenario,glass
TRACI 2.1,Global Warming Air,incl. biogenic carbon,eu_28_inert_matter_glass_on_landfill_ts,0.00784,base_scenario,glass
TRACI 2.1,Global Warming Air,incl. biogenic carbon,glo_rail_transport_cargo_diesel_average_train_gross_tonne_weight_1_000t_726t_payload_capacity_ts_u_so,0.00212,base_scenario,glass
TRACI 2.1,Global Warming Air,incl. biogenic carbon,glo_steel_tinplated_worldsteel,0.0149,base_scenario,glass
TRACI 2.1,Global Warming Air,incl. biogenic carbon,glo_truck_euro_5_20_26t_gross_weight_17_3t_payload_capacity_ts_u_so,0.00636,base_scenario,glass
TRACI 2.1,Global Warming Air,incl. biogenic carbon,glo_truck_euro_5_28_32t_gross_weight_22t_payload_capacity_ts_u_so,4.72e-4,base_scenario,glass
TRACI 2.1,Global Warming Air,incl. biogenic carbon,glo_truck_euro_5_28_32t_gross_weight_22t_payload_capacity_ts_u_so_2,0.0538,base_scenario,glass
TRACI 2.1,Global Warming Air,incl. biogenic carbon,us_diesel_mix_at_refinery_ts,0.00775,base_scenario,glass
TRACI 2.1,Global Warming Air,incl. biogenic carbon,us_electricity_grid_mix_ts,1.58e-4,base_scenario,glass
TRACI 2.1,Global Warming Air,incl. biogenic carbon,us_lubricants_at_refinery_ts,7.36e-7,base_scenario,glass
TRACI 2.1,Human Health Particulate Air ,kg PM2.5 eq.,total_impact,1.27e-4,base_scenario,glass
TRACI 2.1,Human Health Particulate Air ,kg PM2.5 eq.,eu_28_container_glass_ts_p_agg,1.14e-4,base_scenario,glass
TRACI 2.1,Human Health Particulate Air ,kg PM2.5 eq.,eu_28_inert_matter_glass_on_landfill_ts,4.49e-6,base_scenario,glass
TRACI 2.1,Human Health Particulate Air ,kg PM2.5 eq.,glo_rail_transport_cargo_diesel_average_train_gross_tonne_weight_1_000t_726t_payload_capacity_ts_u_so,1.01e-6,base_scenario,glass
TRACI 2.1,Human Health Particulate Air ,kg PM2.5 eq.,glo_steel_tinplated_worldsteel,3.78e-6,base_scenario,glass
TRACI 2.1,Human Health Particulate Air ,kg PM2.5 eq.,glo_truck_euro_5_20_26t_gross_weight_17_3t_payload_capacity_ts_u_so,3.08e-7,base_scenario,glass
TRACI 2.1,Human Health Particulate Air ,kg PM2.5 eq.,glo_truck_euro_5_28_32t_gross_weight_22t_payload_capacity_ts_u_so,2.19e-8,base_scenario,glass
TRACI 2.1,Human Health Particulate Air ,kg PM2.5 eq.,glo_truck_euro_5_28_32t_gross_weight_22t_payload_capacity_ts_u_so_2,2.5e-6,base_scenario,glass
TRACI 2.1,Human Health Particulate Air ,kg PM2.5 eq.,us_diesel_mix_at_refinery_ts,1.46e-6,base_scenario,glass
TRACI 2.1,Human Health Particulate Air ,kg PM2.5 eq.,us_electricity_grid_mix_ts,1.59e-8,base_scenario,glass
TRACI 2.1,Human Health Particulate Air ,kg PM2.5 eq.,us_lubricants_at_refinery_ts,5.88e-11,base_scenario,glass
TRACI 2.1,Human toxicity,cancer (recommended),total_impact,3e-10,base_scenario,glass
TRACI 2.1,Human toxicity,cancer (recommended),eu_28_container_glass_ts_p_agg,1.95e-10,base_scenario,glass
TRACI 2.1,Human toxicity,cancer (recommended),eu_28_inert_matter_glass_on_landfill_ts,5.78e-11,base_scenario,glass
TRACI 2.1,Human toxicity,cancer (recommended),glo_rail_transport_cargo_diesel_average_train_gross_tonne_weight_1_000t_726t_payload_capacity_ts_u_so,NA,base_scenario,glass
TRACI 2.1,Human toxicity,cancer (recommended),glo_steel_tinplated_worldsteel,3.95e-12,base_scenario,glass
TRACI 2.1,Human toxicity,cancer (recommended),glo_truck_euro_5_20_26t_gross_weight_17_3t_payload_capacity_ts_u_so,8.51e-16,base_scenario,glass
TRACI 2.1,Human toxicity,cancer (recommended),glo_truck_euro_5_28_32t_gross_weight_22t_payload_capacity_ts_u_so,6.51e-17,base_scenario,glass
TRACI 2.1,Human toxicity,cancer (recommended),glo_truck_euro_5_28_32t_gross_weight_22t_payload_capacity_ts_u_so_2,7.42e-15,base_scenario,glass
TRACI 2.1,Human toxicity,cancer (recommended),us_diesel_mix_at_refinery_ts,4.3e-11,base_scenario,glass
TRACI 2.1,Human toxicity,cancer (recommended),us_electricity_grid_mix_ts,3.62e-14,base_scenario,glass
TRACI 2.1,Human toxicity,cancer (recommended),us_lubricants_at_refinery_ts,1.3e-15,base_scenario,glass
TRACI 2.1,Human toxicity,non-canc. (recommended),total_impact,3.17e-8,base_scenario,glass
TRACI 2.1,Human toxicity,non-canc. (recommended),eu_28_container_glass_ts_p_agg,2.1e-8,base_scenario,glass
TRACI 2.1,Human toxicity,non-canc. (recommended),eu_28_inert_matter_glass_on_landfill_ts,6.82e-9,base_scenario,glass
TRACI 2.1,Human toxicity,non-canc. (recommended),glo_rail_transport_cargo_diesel_average_train_gross_tonne_weight_1_000t_726t_payload_capacity_ts_u_so,NA,base_scenario,glass
TRACI 2.1,Human toxicity,non-canc. (recommended),glo_steel_tinplated_worldsteel,4.83e-10,base_scenario,glass
TRACI 2.1,Human toxicity,non-canc. (recommended),glo_truck_euro_5_20_26t_gross_weight_17_3t_payload_capacity_ts_u_so,2.16e-16,base_scenario,glass
TRACI 2.1,Human toxicity,non-canc. (recommended),glo_truck_euro_5_28_32t_gross_weight_22t_payload_capacity_ts_u_so,1.65e-17,base_scenario,glass
TRACI 2.1,Human toxicity,non-canc. (recommended),glo_truck_euro_5_28_32t_gross_weight_22t_payload_capacity_ts_u_so_2,1.88e-15,base_scenario,glass
TRACI 2.1,Human toxicity,non-canc. (recommended),us_diesel_mix_at_refinery_ts,3.41e-9,base_scenario,glass
TRACI 2.1,Human toxicity,non-canc. (recommended),us_electricity_grid_mix_ts,3.09e-12,base_scenario,glass
TRACI 2.1,Human toxicity,non-canc. (recommended),us_lubricants_at_refinery_ts,1.06e-13,base_scenario,glass
TRACI 2.1,Ozone Depletion Air ,kg CFC 11 eq.,total_impact,2.12e-15,base_scenario,glass
TRACI 2.1,Ozone Depletion Air ,kg CFC 11 eq.,eu_28_container_glass_ts_p_agg,2.06e-15,base_scenario,glass
TRACI 2.1,Ozone Depletion Air ,kg CFC 11 eq.,eu_28_inert_matter_glass_on_landfill_ts,4.31e-17,base_scenario,glass
TRACI 2.1,Ozone Depletion Air ,kg CFC 11 eq.,glo_rail_transport_cargo_diesel_average_train_gross_tonne_weight_1_000t_726t_payload_capacity_ts_u_so,NA,base_scenario,glass
TRACI 2.1,Ozone Depletion Air ,kg CFC 11 eq.,glo_steel_tinplated_worldsteel,1.16e-17,base_scenario,glass
TRACI 2.1,Ozone Depletion Air ,kg CFC 11 eq.,glo_truck_euro_5_20_26t_gross_weight_17_3t_payload_capacity_ts_u_so,NA,base_scenario,glass
TRACI 2.1,Ozone Depletion Air ,kg CFC 11 eq.,glo_truck_euro_5_28_32t_gross_weight_22t_payload_capacity_ts_u_so,NA,base_scenario,glass
TRACI 2.1,Ozone Depletion Air ,kg CFC 11 eq.,glo_truck_euro_5_28_32t_gross_weight_22t_payload_capacity_ts_u_so_2,NA,base_scenario,glass
TRACI 2.1,Ozone Depletion Air ,kg CFC 11 eq.,us_diesel_mix_at_refinery_ts,7.52e-18,base_scenario,glass
TRACI 2.1,Ozone Depletion Air ,kg CFC 11 eq.,us_electricity_grid_mix_ts,7.6e-19,base_scenario,glass
TRACI 2.1,Ozone Depletion Air ,kg CFC 11 eq.,us_lubricants_at_refinery_ts,5.670000000000001e-22,base_scenario,glass
TRACI 2.1,Resources,Fossil fuels,total_impact,1.06,base_scenario,glass
TRACI 2.1,Resources,Fossil fuels,eu_28_container_glass_ts_p_agg,0.902,base_scenario,glass
TRACI 2.1,Resources,Fossil fuels,eu_28_inert_matter_glass_on_landfill_ts,0.0142,base_scenario,glass
TRACI 2.1,Resources,Fossil fuels,glo_rail_transport_cargo_diesel_average_train_gross_tonne_weight_1_000t_726t_payload_capacity_ts_u_so,NA,base_scenario,glass
TRACI 2.1,Resources,Fossil fuels,glo_steel_tinplated_worldsteel,0.00634,base_scenario,glass
TRACI 2.1,Resources,Fossil fuels,glo_truck_euro_5_20_26t_gross_weight_17_3t_payload_capacity_ts_u_so,NA,base_scenario,glass
TRACI 2.1,Resources,Fossil fuels,glo_truck_euro_5_28_32t_gross_weight_22t_payload_capacity_ts_u_so,NA,base_scenario,glass
